model_name,model_source_url,tags_source_url,translation_source_url,tag_id,tag,display_name_en,wd14_category_id,wd14_category,semantic_class,chinese_translation,chinese_description,english_description,translation_method,note
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1265245,ichinose_shiki,ichinose shiki,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,14152,kakyoin_noriaki,kakyoin noriaki,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1159816,mirko,mirko,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,466818,misty_(pokemon),misty (pokemon),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,687394,nitta_minami,nitta minami,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1480186,takarada_rikka,takarada rikka,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,550231,gokou_ruri,gokou ruri,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1271042,kiana_kaslana,kiana kaslana,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1660592,hanako_(blue_archive),hanako (blue archive),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1893407,kisaki_(blue_archive),kisaki (blue archive),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1646759,silence_suzuka_(umamusume),silence suzuka (umamusume),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1532725,edelgard_von_hresvelg,edelgard von hresvelg,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,413395,kujo_jolyne,kujo jolyne,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,633863,tachibana_arisu,tachibana arisu,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,12309,medicine_melancholy,medicine melancholy,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1440013,unicorn_(azur_lane),unicorn (azur lane),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1643885,mari_(blue_archive),mari (blue archive),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1275724,murasame_(kancolle),murasame (kancolle),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1533759,barbara_(genshin_impact),barbara (genshin impact),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1317066,doremy_sweet,doremy sweet,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1509453,fu_hua,fu hua,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1462685,kokkoro_(princess_connect!),kokkoro (princess connect!),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,662047,sanya_v._litvyak,sanya v. litvyak,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,634453,barnaby_brooks_jr.,barnaby brooks jr.,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,12296,lunasa_prismriver,lunasa prismriver,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1631482,yamakaze_(kancolle),yamakaze (kancolle),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1580066,suzuran_(arknights),suzuran (arknights),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,413396,giorno_giovanna,giorno giovanna,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1316171,sakurauchi_riko,sakurauchi riko,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1054766,chloe_von_einzbern,chloe von einzbern,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1499605,natsuiro_matsuri,natsuiro matsuri,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1507493,maya_(kancolle),maya (kancolle),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,421104,eila_ilmatar_juutilainen,eila ilmatar juutilainen,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1667136,ump45_(girls'_frontline),ump45 (girls' frontline),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1599614,jean_(genshin_impact),jean (genshin impact),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1644992,manhattan_cafe_(umamusume),manhattan cafe (umamusume),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,12355,uzumaki_naruto,uzumaki naruto,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1799218,trailblazer_(honkai:_star_rail),trailblazer (honkai: star rail),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1292961,bakugou_katsuki,bakugou katsuki,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,713714,kay_(girls_und_panzer),kay (girls und panzer),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1631984,ako_(blue_archive),ako (blue archive),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1447551,florence_nightingale_(fate),florence nightingale (fate),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,407911,jonathan_joestar,jonathan joestar,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1631030,i-58_(kancolle),i-58 (kancolle),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1805391,miorine_rembran,miorine rembran,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1678980,sangonomiya_kokomi,sangonomiya kokomi,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1442947,ch'en_(arknights),ch'en (arknights),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1317065,usami_sumireko,usami sumireko,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,724152,anastasia_(idolmaster),anastasia (idolmaster),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1865359,rio_(blue_archive),rio (blue archive),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,649985,kaburagi_t._kotetsu,kaburagi t. kotetsu,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,8553,yagami_hayate,yagami hayate,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,539110,yuki_miku,yuki miku,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,12107,kotomine_kirei,kotomine kirei,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,563892,kirito,kirito,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,620175,mikasa_ackerman,mikasa ackerman,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1782915,ijichi_nijika,ijichi nijika,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1525541,gojou_satoru,gojou satoru,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,382076,hiiragi_tsukasa,hiiragi tsukasa,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1468120,nakano_nino,nakano nino,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1627605,kama_(fate),kama (fate),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1325863,robin_(fire_emblem),robin (fire emblem),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,660098,futaba_anzu,futaba anzu,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,722007,katyusha_(girls_und_panzer),katyusha (girls und panzer),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1342592,shimada_arisu,shimada arisu,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,649693,jack_the_ripper_(fate/apocrypha),jack the ripper (fate/apocrypha),4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,665397,koshimizu_sachiko,koshimizu sachiko,4,character,Character,,,,no_reliable_character_translation_in_source_used,角色標籤；本檔未為全部角色名補作中文譯名，以避免不可靠翻譯。
